prompt_id,category,level,domain,target_smells,syntax_ok,loc,cc_max,mi,ruff_total,undefined_name,unused_var,n_smells,smells_found,target_covered,target_hit,model,lang
temporary_field_intermediate_005,temporary_field,intermediate,E-commerce,Temporary Field,1,7,2,100.0,0,0,0,2,Data Class;Lazy Class,1,0,yi-coder-9b,en
alternative_classes_different_interfaces_advanced_001,alternative_classes_different_interfaces,advanced,Finance,Alternative Classes with Different Interfaces,1,32,2,100.0,0,0,0,5,Duplicated Code;Long Parameter List,0,,codellama-7b,es
alternative_classes_different_interfaces_basic_001,alternative_classes_different_interfaces,basic,E-commerce,Alternative Classes with Different Interfaces,1,9,2,100.0,4,2,0,3,Lazy Class;Message Chains,0,,codellama-7b,es
alternative_classes_different_interfaces_intermediate_001,alternative_classes_different_interfaces,intermediate,Finance,Alternative Classes with Different Interfaces,1,72,2,100.0,0,0,0,11,Deep Nesting;Duplicated Code;Long Method,0,,codellama-7b,es
comments_smell_advanced_001,comments_smell,advanced,E-commerce,Comments (as smell indicator),0,98,0,,1,0,0,248,Duplicated Code,1,0,codellama-7b,es
comments_smell_basic_001,comments_smell,basic,E-commerce,Comments (as smell indicator),1,15,3,95.79,0,0,0,0,,1,0,codellama-7b,es
comments_smell_intermediate_001,comments_smell,intermediate,E-commerce,Comments (as smell indicator),1,15,3,93.43,1,0,0,3,Magic Numbers/Strings,1,0,codellama-7b,es
data_class_advanced_001,data_class,advanced,Finance,Data Class,1,70,2,100.0,1,0,0,67,Data Class;Duplicated Code;God Class / Large Class;Long Parameter List,1,1,codellama-7b,es
data_class_basic_001,data_class,basic,E-commerce,Data Class,1,30,2,100.0,0,0,0,28,Data Class;Duplicated Code;Long Parameter List,1,1,codellama-7b,es
data_class_intermediate_001,data_class,intermediate,Finance,Data Class,1,78,2,100.0,1,0,0,72,Data Class;Duplicated Code;God Class / Large Class;Long Parameter List,1,1,codellama-7b,es
data_clumps_advanced_001,data_clumps,advanced,Healthcare,Data Clumps,1,50,7,67.2,1,0,0,4,Duplicated Code;Long Parameter List;Speculative Generality,1,0,codellama-7b,es
data_clumps_basic_001,data_clumps,basic,E-commerce,Data Clumps,1,11,1,100.0,0,0,0,7,Data Clumps;Duplicated Code;Long Parameter List,1,1,codellama-7b,es
data_clumps_intermediate_001,data_clumps,intermediate,Finance,Data Clumps,1,70,3,46.87,1,0,0,78,Dead Code;Duplicated Code;Long Parameter List;Middle Man,1,0,codellama-7b,es
dead_code_advanced_001,dead_code,advanced,Finance,Dead Code,0,264,0,,1,0,0,538,Duplicated Code;Long Parameter List,1,0,codellama-7b,es
dead_code_basic_001,dead_code,basic,E-commerce,Dead Code,1,17,2,100.0,1,1,0,4,Duplicated Code;Speculative Generality,1,0,codellama-7b,es
dead_code_intermediate_001,dead_code,intermediate,Finance,Dead Code,1,287,2,24.2,17,0,0,930,Data Class;Duplicated Code;Lazy Class;Magic Numbers/Strings;Middle Man,1,0,codellama-7b,es
deep_nesting_advanced_001,deep_nesting,advanced,Healthcare,Deep Nesting,1,10,9,67.31,8,1,0,1,Deep Nesting,1,1,codellama-7b,es
deep_nesting_basic_001,deep_nesting,basic,E-commerce,Deep Nesting,1,15,5,64.3,3,0,0,5,Long Parameter List;Magic Numbers/Strings,1,0,codellama-7b,es
deep_nesting_intermediate_001,deep_nesting,intermediate,Finance,Deep Nesting,1,28,9,89.17,2,0,0,2,Comments (as smell indicator);Long Method,1,0,codellama-7b,es
duplicated_code_advanced_001,duplicated_code,advanced,General Software,Duplicated Code,1,46,4,81.9,4,0,0,4,Dead Code;Duplicated Code,1,1,codellama-7b,es
duplicated_code_basic_001,duplicated_code,basic,E-commerce,Duplicated Code,1,10,1,100.0,0,0,0,3,Duplicated Code,1,1,codellama-7b,es
duplicated_code_intermediate_001,duplicated_code,intermediate,Healthcare,Duplicated Code,1,73,7,75.96,0,0,0,11,Comments (as smell indicator);Data Clumps;Duplicated Code;Long Method;Long Parameter List,1,1,codellama-7b,es
feature_envy_advanced_001,feature_envy,advanced,Healthcare,Feature Envy,1,23,7,90.81,1,0,0,2,Feature Envy;Long Method,1,1,codellama-7b,es
feature_envy_basic_001,feature_envy,basic,E-commerce,Feature Envy,1,3,2,100.0,0,0,0,2,Feature Envy;Lazy Class,1,1,codellama-7b,es
feature_envy_intermediate_001,feature_envy,intermediate,Finance,Feature Envy,1,17,8,75.21,0,0,0,2,Feature Envy;Long Method,1,1,codellama-7b,es
global_state_advanced_001,global_state,advanced,Finance,Global State,1,106,2,46.74,2,1,0,56,Dead Code;Duplicated Code,1,0,codellama-7b,es
global_state_basic_001,global_state,basic,E-commerce,Global State,1,42,1,100.0,6,0,0,38,Dead Code;Duplicated Code;Global State,1,1,codellama-7b,es
global_state_intermediate_001,global_state,intermediate,Finance,Global State,1,270,12,64.78,32,3,0,131,Comments (as smell indicator);Dead Code;Deep Nesting;Duplicated Code;Global State;Long Method,1,1,codellama-7b,es
god_class_advanced_001,god_class,advanced,General Software,God Class / Large Class,0,264,0,,1,0,0,687,Duplicated Code;Long Parameter List,1,0,codellama-7b,es
god_class_basic_001,god_class,basic,E-commerce,God Class / Large Class,1,64,3,44.02,3,1,0,26,Duplicated Code,1,0,codellama-7b,es
god_class_intermediate_001,god_class,intermediate,Healthcare,God Class / Large Class,1,35,3,100.0,0,0,0,1,Long Method,1,0,codellama-7b,es
inappropriate_intimacy_advanced_001,inappropriate_intimacy,advanced,Healthcare,Inappropriate Intimacy,1,102,2,44.04,0,0,0,120,Data Clumps;Duplicated Code;Feature Envy;Message Chains;Temporary Field,1,0,codellama-7b,es
inappropriate_intimacy_basic_001,inappropriate_intimacy,basic,E-commerce,Inappropriate Intimacy,1,20,2,100.0,1,0,0,10,Data Class;Duplicated Code;Lazy Class;Long Parameter List,1,0,codellama-7b,es
inappropriate_intimacy_intermediate_001,inappropriate_intimacy,intermediate,Finance,Inappropriate Intimacy,1,39,3,49.93,0,0,0,11,Duplicated Code;Feature Envy,1,0,codellama-7b,es
incomplete_library_class_advanced_001,incomplete_library_class,advanced,E-commerce,Incomplete Library Class,0,170,0,,1,0,0,586,Duplicated Code,0,,codellama-7b,es
incomplete_library_class_basic_001,incomplete_library_class,basic,E-commerce,Incomplete Library Class,1,49,1,83.67,2,0,0,12,Comments (as smell indicator);Duplicated Code;Global State;Long Method;Magic Numbers/Strings,0,,codellama-7b,es
incomplete_library_class_intermediate_001,incomplete_library_class,intermediate,E-commerce,Incomplete Library Class,1,39,2,77.44,0,0,0,18,Duplicated Code;Global State;Magic Numbers/Strings,0,,codellama-7b,es
lazy_class_advanced_001,lazy_class,advanced,Finance,Lazy Class,1,35,4,54.85,0,0,0,8,Data Class;Lazy Class;Long Parameter List,1,1,codellama-7b,es
lazy_class_basic_001,lazy_class,basic,E-commerce,Lazy Class,1,4,2,100.0,0,0,0,1,Lazy Class,1,1,codellama-7b,es
lazy_class_intermediate_001,lazy_class,intermediate,Finance,Lazy Class,1,28,2,89.09,1,0,0,9,Dead Code;Global State;Lazy Class;Magic Numbers/Strings,1,1,codellama-7b,es
long_method_advanced_001,long_method,advanced,General Software,Long Method,1,26,1,100.0,8,8,0,2,Comments (as smell indicator);Long Method,1,1,codellama-7b,es
long_method_basic_001,long_method,basic,E-commerce,Long Method,1,32,5,88.53,5,4,0,3,Long Method;Magic Numbers/Strings,1,1,codellama-7b,es
long_method_intermediate_001,long_method,intermediate,Healthcare,Long Method,1,30,2,100.0,2,1,0,3,Comments (as smell indicator);Dead Code;Long Method,1,1,codellama-7b,es
long_parameter_list_advanced_001,long_parameter_list,advanced,General Software,Long Parameter List,0,160,0,,6,0,0,2,Long Method;Long Parameter List,1,1,codellama-7b,es
long_parameter_list_basic_001,long_parameter_list,basic,E-commerce,Long Parameter List,1,10,1,100.0,4,3,0,1,Long Parameter List,1,1,codellama-7b,es
long_parameter_list_intermediate_001,long_parameter_list,intermediate,Healthcare,Long Parameter List,1,19,1,100.0,1,0,0,2,Long Method;Long Parameter List,1,1,codellama-7b,es
magic_numbers_advanced_001,magic_numbers,advanced,Healthcare,Magic Numbers/Strings,1,85,1,75.25,41,25,6,20,Comments (as smell indicator);Dead Code;Long Method;Long Parameter List;Magic Numbers/Strings,1,1,codellama-7b,es
magic_numbers_basic_001,magic_numbers,basic,E-commerce,Magic Numbers/Strings,1,8,1,72.87,0,0,0,3,Magic Numbers/Strings,1,1,codellama-7b,es
magic_numbers_intermediate_001,magic_numbers,intermediate,Finance,Magic Numbers/Strings,1,20,4,60.43,1,0,1,8,Dead Code;Magic Numbers/Strings,1,1,codellama-7b,es
message_chains_advanced_001,message_chains,advanced,Finance,Message Chains,1,8,3,72.34,2,0,0,3,Magic Numbers/Strings;Message Chains,1,1,codellama-7b,es
message_chains_basic_001,message_chains,basic,E-commerce,Message Chains,1,2,1,100.0,0,0,0,1,Message Chains,1,1,codellama-7b,es
message_chains_intermediate_001,message_chains,intermediate,Finance,Message Chains,1,2,1,100.0,0,0,0,1,Message Chains,1,1,codellama-7b,es
middle_man_advanced_001,middle_man,advanced,Finance,Middle Man,1,67,2,100.0,0,0,0,195,Duplicated Code;God Class / Large Class;Long Parameter List;Middle Man,1,1,codellama-7b,es
middle_man_basic_001,middle_man,basic,E-commerce,Middle Man,1,12,2,100.0,0,0,0,8,Data Class;Duplicated Code;Middle Man,1,1,codellama-7b,es
middle_man_intermediate_001,middle_man,intermediate,Finance,Middle Man,1,45,2,100.0,0,0,0,108,Data Class;Duplicated Code;God Class / Large Class;Middle Man,1,1,codellama-7b,es
parallel_inheritance_advanced_001,parallel_inheritance,advanced,Finance,Parallel Inheritance Hierarchies,1,103,2,100.0,15,0,0,299,Data Class;Data Clumps;Duplicated Code;Lazy Class;Parallel Inheritance Hierarchies,1,1,codellama-7b,es
parallel_inheritance_basic_001,parallel_inheritance,basic,E-commerce,Parallel Inheritance Hierarchies,1,48,3,100.0,0,0,0,30,Duplicated Code;Global State;Lazy Class;Refused Bequest,1,0,codellama-7b,es
parallel_inheritance_intermediate_001,parallel_inheritance,intermediate,Finance,Parallel Inheritance Hierarchies,1,29,2,100.0,0,0,0,9,Duplicated Code;Lazy Class,1,0,codellama-7b,es
primitive_obsession_advanced_001,primitive_obsession,advanced,Healthcare,Primitive Obsession,1,115,2,100.0,9,0,0,116,Data Class;Data Clumps;Duplicated Code;Global State;Lazy Class;Long Parameter List;Magic Numbers/Strings,0,,codellama-7b,es
primitive_obsession_basic_001,primitive_obsession,basic,E-commerce,Primitive Obsession,1,6,1,100.0,0,0,0,1,Long Parameter List,0,,codellama-7b,es
primitive_obsession_intermediate_001,primitive_obsession,intermediate,Finance,Primitive Obsession,1,27,2,100.0,1,0,0,10,Data Class;Deep Nesting;Global State;Long Parameter List;Magic Numbers/Strings,0,,codellama-7b,es
refused_bequest_advanced_001,refused_bequest,advanced,Finance,Refused Bequest,1,14,6,66.29,2,1,0,2,Duplicated Code;Long Parameter List,1,0,codellama-7b,es
refused_bequest_basic_001,refused_bequest,basic,E-commerce,Refused Bequest,1,15,2,70.15,0,0,0,1,Duplicated Code,1,0,codellama-7b,es
refused_bequest_intermediate_001,refused_bequest,intermediate,Finance,Refused Bequest,1,15,2,100.0,1,1,0,7,Duplicated Code;Refused Bequest;Speculative Generality,1,1,codellama-7b,es
shotgun_surgery_advanced_001,shotgun_surgery,advanced,Finance,Shotgun Surgery,0,74,0,,1,0,0,10,Duplicated Code;Long Parameter List;Magic Numbers/Strings,0,,codellama-7b,es
shotgun_surgery_basic_001,shotgun_surgery,basic,E-commerce,Shotgun Surgery,1,16,1,100.0,0,0,0,10,Duplicated Code,0,,codellama-7b,es
shotgun_surgery_intermediate_001,shotgun_surgery,intermediate,Finance,Shotgun Surgery,1,45,4,83.46,0,0,0,21,Duplicated Code;Speculative Generality;Switch Statements,0,,codellama-7b,es
speculative_generality_advanced_001,speculative_generality,advanced,Finance,Speculative Generality,1,103,2,42.45,0,0,0,59,Duplicated Code;Magic Numbers/Strings;Message Chains,1,0,codellama-7b,es
speculative_generality_basic_001,speculative_generality,basic,E-commerce,Speculative Generality,1,28,2,100.0,0,0,0,11,Data Class;Duplicated Code;Refused Bequest;Speculative Generality,1,1,codellama-7b,es
speculative_generality_intermediate_001,speculative_generality,intermediate,Finance,Speculative Generality,1,51,7,74.33,0,0,0,28,Duplicated Code;Global State;Lazy Class;Long Method;Magic Numbers/Strings;Refused Bequest;Switch Statements,1,0,codellama-7b,es
switch_statements_advanced_001,switch_statements,advanced,Healthcare,Switch Statements,0,229,0,,1,0,0,87,Deep Nesting;Long Method;Long Parameter List;Magic Numbers/Strings,1,0,codellama-7b,es
switch_statements_basic_001,switch_statements,basic,E-commerce,Switch Statements,1,13,6,63.52,1,0,0,7,Magic Numbers/Strings;Switch Statements,1,1,codellama-7b,es
switch_statements_intermediate_001,switch_statements,intermediate,Finance,Switch Statements,1,51,31,40.83,8,0,0,2,Long Method;Switch Statements,1,1,codellama-7b,es
temporary_field_advanced_001,temporary_field,advanced,Finance,Temporary Field,1,146,3,59.2,6,0,0,37,Duplicated Code;God Class / Large Class;Long Method;Long Parameter List,1,0,codellama-7b,es
temporary_field_basic_001,temporary_field,basic,E-commerce,Temporary Field,1,13,2,100.0,1,1,0,1,Duplicated Code,1,0,codellama-7b,es
temporary_field_intermediate_001,temporary_field,intermediate,Finance,Temporary Field,1,35,5,82.07,1,0,0,3,Duplicated Code;Long Method;Long Parameter List,1,0,codellama-7b,es
alternative_classes_different_interfaces_advanced_001,alternative_classes_different_interfaces,advanced,Finance,Alternative Classes with Different Interfaces,1,61,2,100.0,7,0,0,11,Duplicated Code;Long Parameter List,0,,codellama-7b,fr
alternative_classes_different_interfaces_basic_001,alternative_classes_different_interfaces,basic,E-commerce,Alternative Classes with Different Interfaces,1,9,2,100.0,4,2,0,3,Lazy Class;Message Chains,0,,codellama-7b,fr
alternative_classes_different_interfaces_intermediate_001,alternative_classes_different_interfaces,intermediate,Finance,Alternative Classes with Different Interfaces,1,56,2,100.0,0,0,0,7,Deep Nesting;Duplicated Code;Long Method;Magic Numbers/Strings,0,,codellama-7b,fr
comments_smell_advanced_001,comments_smell,advanced,E-commerce,Comments (as smell indicator),1,58,3,79.34,1,0,0,24,Dead Code;Duplicated Code;Global State;Magic Numbers/Strings,1,0,codellama-7b,fr
comments_smell_basic_001,comments_smell,basic,E-commerce,Comments (as smell indicator),1,14,2,93.36,0,0,0,0,,1,0,codellama-7b,fr
comments_smell_intermediate_001,comments_smell,intermediate,E-commerce,Comments (as smell indicator),1,29,3,93.76,2,0,0,0,,1,0,codellama-7b,fr
data_class_advanced_001,data_class,advanced,Finance,Data Class,1,62,2,100.0,1,0,0,55,Data Class;Duplicated Code;God Class / Large Class;Long Parameter List,1,1,codellama-7b,fr
data_class_basic_001,data_class,basic,E-commerce,Data Class,1,30,2,100.0,0,0,0,18,Data Class;Duplicated Code;Long Parameter List,1,1,codellama-7b,fr
data_class_intermediate_001,data_class,intermediate,Finance,Data Class,0,78,0,,16,0,0,69,Duplicated Code;Long Parameter List,1,0,codellama-7b,fr
data_clumps_advanced_001,data_clumps,advanced,Healthcare,Data Clumps,1,49,2,89.16,2,0,0,13,Dead Code;Duplicated Code;Long Parameter List;Magic Numbers/Strings;Speculative Generality,1,0,codellama-7b,fr
data_clumps_basic_001,data_clumps,basic,E-commerce,Data Clumps,1,17,1,100.0,0,0,0,11,Data Clumps;Duplicated Code;Long Parameter List,1,1,codellama-7b,fr
data_clumps_intermediate_001,data_clumps,intermediate,Finance,Data Clumps,1,50,3,50.33,1,0,0,11,Dead Code;Duplicated Code;Feature Envy;Long Parameter List,1,0,codellama-7b,fr
dead_code_advanced_001,dead_code,advanced,Finance,Dead Code,0,300,0,,2,0,0,2154,Duplicated Code;Long Parameter List,1,0,codellama-7b,fr
dead_code_basic_001,dead_code,basic,E-commerce,Dead Code,0,246,0,,1,0,0,1454,Duplicated Code;Long Parameter List,1,0,codellama-7b,fr
dead_code_intermediate_001,dead_code,intermediate,Finance,Dead Code,1,83,4,43.63,1,0,0,27,Data Class;Deep Nesting;Duplicated Code;Global State;Lazy Class;Long Method;Magic Numbers/Strings,1,0,codellama-7b,fr
deep_nesting_advanced_001,deep_nesting,advanced,Healthcare,Deep Nesting,1,14,9,84.26,7,0,0,1,Deep Nesting,1,1,codellama-7b,fr
deep_nesting_basic_001,deep_nesting,basic,E-commerce,Deep Nesting,0,55,0,,2,0,0,29,Deep Nesting;Long Method;Long Parameter List;Magic Numbers/Strings,1,1,codellama-7b,fr
deep_nesting_intermediate_001,deep_nesting,intermediate,Finance,Deep Nesting,1,14,12,58.64,3,0,0,1,Long Parameter List,1,0,codellama-7b,fr
duplicated_code_advanced_001,duplicated_code,advanced,General Software,Duplicated Code,1,65,5,73.25,4,0,0,8,Dead Code;Duplicated Code;Feature Envy;Long Parameter List,1,1,codellama-7b,fr
duplicated_code_basic_001,duplicated_code,basic,E-commerce,Duplicated Code,1,10,1,100.0,0,0,0,3,Duplicated Code,1,1,codellama-7b,fr
duplicated_code_intermediate_001,duplicated_code,intermediate,Healthcare,Duplicated Code,1,46,3,88.3,3,3,0,8,Comments (as smell indicator);Data Clumps;Duplicated Code;Long Parameter List,1,1,codellama-7b,fr
feature_envy_advanced_001,feature_envy,advanced,Healthcare,Feature Envy,1,36,10,63.21,3,0,0,4,Deep Nesting;Feature Envy;Long Method;Magic Numbers/Strings,1,1,codellama-7b,fr
feature_envy_basic_001,feature_envy,basic,E-commerce,Feature Envy,1,4,2,100.0,0,0,0,2,Feature Envy;Lazy Class,1,1,codellama-7b,fr
feature_envy_intermediate_001,feature_envy,intermediate,Finance,Feature Envy,1,127,49,40.89,3,0,0,3,Dead Code;Feature Envy;Long Method,1,1,codellama-7b,fr
global_state_advanced_001,global_state,advanced,Finance,Global State,1,180,2,60.72,13,10,0,199,Dead Code;Duplicated Code;Long Method;Long Parameter List,1,0,codellama-7b,fr
global_state_basic_001,global_state,basic,E-commerce,Global State,1,331,2,21.24,14,0,1,993,Dead Code;Duplicated Code;Global State,1,1,codellama-7b,fr
global_state_intermediate_001,global_state,intermediate,Finance,Global State,1,108,3,40.27,0,0,0,143,Data Class;Duplicated Code,1,0,codellama-7b,fr
god_class_advanced_001,god_class,advanced,General Software,God Class / Large Class,1,58,3,48.54,1,0,0,43,Duplicated Code;God Class / Large Class;Long Parameter List;Middle Man,1,1,codellama-7b,fr
god_class_basic_001,god_class,basic,E-commerce,God Class / Large Class,1,47,2,100.0,9,8,0,25,Duplicated Code;Message Chains,1,0,codellama-7b,fr
god_class_intermediate_001,god_class,intermediate,Healthcare,God Class / Large Class,1,35,3,100.0,0,0,0,1,Long Method,1,0,codellama-7b,fr
inappropriate_intimacy_advanced_001,inappropriate_intimacy,advanced,Healthcare,Inappropriate Intimacy,1,97,2,41.18,0,0,0,104,Data Clumps;Duplicated Code;Feature Envy;Long Parameter List;Message Chains;Temporary Field,1,0,codellama-7b,fr
inappropriate_intimacy_basic_001,inappropriate_intimacy,basic,E-commerce,Inappropriate Intimacy,1,18,2,100.0,0,0,0,9,Data Class;Duplicated Code;Long Parameter List,1,0,codellama-7b,fr
inappropriate_intimacy_intermediate_001,inappropriate_intimacy,intermediate,Finance,Inappropriate Intimacy,1,22,2,100.0,0,0,0,5,Duplicated Code;Feature Envy,1,0,codellama-7b,fr
incomplete_library_class_advanced_001,incomplete_library_class,advanced,E-commerce,Incomplete Library Class,1,170,2,100.0,2,0,0,361,Data Class;Dead Code;Deep Nesting;Duplicated Code;God Class / Large Class;Magic Numbers/Strings,0,,codellama-7b,fr
